player_name,player_slug,consistency_score,floor,ceiling,avg_fp,median_fp,std_fp,coef_variation,iqr_ratio,games_played,optimized_ma_fp,optimized_ma_points,optimized_ma_rebounds,optimized_ma_assists,injury_risk_score,games_played_count,is_contender,team,recent_form_zscore,consistency_premium,age_factor,usage_proxy,upside_ratio,floor_reliability,projected_fp,proj_p10,proj_p25,proj_p50,proj_p75,proj_p90,upside,downside,risk_reward_ratio,projection_range,adjusted_projection,vorp,scarcity_adjusted_value,draft_score,overall_rank
Ja Morant,moranja01,26.803167271661387,25.9,55.0,42.52,43.5,11.134163641693075,0.2618570941131955,0.3103448275862069,50.0,45.35152838259809,28.089197789019895,0.9857558015010595,6.663122184090851,56.909262297772685,50,False,Team.MEMPHIS_GRIZZLIES,0.23335175511140585,2.763521888249016,1.0,35.7380757746118,1.2637867647058822,0.5951286764705882,43.2370269185146,30.211596,41.817112,42.51861,42.7111,42.701447,0.18283844,12.307013,0.013740007,12.489851,30.934090389106572,15.253899133456292,8.640703737232773,27.253595607249117,48
Amen Thompson,thompam01,20.695454067631687,17.8,51.2,36.0,38.0,13.222729661841573,0.3672980461622659,0.47368421052631576,69.0,40.57429785748446,14.699333423217901,2.8640204249995556,5.446829582549837,26.073711578747634,69,True,Team.HOUSTON_ROCKETS,0.3216188429536792,2.1399618684747446,1.0,23.010183430767295,1.3837837837837839,0.4810810810810811,36.58966177568941,29.459301,35.997375,36.088535,36.124256,36.210583,0.122047424,6.6292343,0.015997335,6.7512817,31.819520336173145,16.139329080522863,9.526133684299346,26.962316207794885,49
Zach LaVine,lavinza01,22.53841611207811,22.0,49.0,35.95945945945946,36.0,10.206568088258088,0.28383541470541096,0.3888888888888889,148.0,33.88890598572871,13.573950449012335,0.2083333333333331,-31.23154516945621,5.544841245277313,148,False,Team.SACRAMENTO_KINGS,-0.18476249440720505,2.6052833107322524,1.0,-17.449261387110543,1.3257769652650822,0.5952468007312615,35.37379089630109,31.088543,35.412643,36.015415,35.68233,35.338085,-0.67733,4.9268723,-0.11428119,4.249542,34.39308062248296,18.712889366832684,12.099693970609163,26.94016188762167,50
Desmond Bane,banede01,23.045558356124985,21.0,52.400000000000006,38.231884057971016,39.0,11.851918364302618,0.3100008973225476,0.4358974358974359,69.0,33.81169070421957,16.077075579540633,5.3146137823663615,2.7265398178760316,22.39803238402827,69,False,Team.MEMPHIS_GRIZZLIES,-0.3439325732124891,2.4390190522273425,1.0,24.118229179783025,1.335648319172516,0.5352789065386037,38.81310507570902,29.659813,38.21923,38.22476,38.28,38.231926,0.007167816,8.564945,0.00074938394,8.572113,34.46641915365691,18.78622789800663,12.173032501783108,26.92953322948265,51
Michael Porter Jr.,portemi01,20.14851965765265,20.6,41.80000000000001,31.532467532467532,31.0,8.988570542905585,0.2850576325386038,0.3548387096774194,77.0,25.47205219642437,20.599562818719644,0.04876355612455474,-3.4292865824150027,7.455637207292607,77,True,Team.DENVER_NUGGETS,-0.6067349987679258,2.5970138376616787,1.0,17.219039792429196,1.2848702594810382,0.6332135728542914,31.98553995804269,31.355536,31.521072,31.533184,31.584824,31.571753,0.038568497,0.17764854,0.03275043,0.21621704,30.79317704901005,15.11298579335977,8.499790397136252,26.839201642890863,52
Russell Westbrook,westbru01,19.970566980369846,19.4,49.20000000000002,32.86666666666667,30.0,11.41383176481744,0.34727682854414116,0.45,75.0,20.135228268653222,-1.9896144090991577,1.7464514649000995,3.763432734794634,10.446888259942718,75,True,Team.DENVER_NUGGETS,-1.0255848991039291,2.2357518569762242,1.0,3.5202697905955755,1.4527559055118116,0.5728346456692913,32.80001149596798,29.872995,32.03605,31.961163,33.012676,32.43576,0.47459793,2.0881672,0.15368272,2.5627651,31.08672122085191,15.40652996520163,8.79333456897811,26.685257239763754,53
RJ Barrett,barrerj01,24.733737160667545,25.4,53.0,38.63793103448276,38.0,11.026141782869175,0.285370916290233,0.42105263157894735,58.0,25.900395457200897,16.7100359021061,4.800322346190253,1.5791318436126693,42.07463816175559,58,False,Team.TORONTO_RAPTORS,-1.0591539503904772,2.5949026190831526,1.0,23.08949009190902,1.3371030882992605,0.6408003479773814,39.238064870618814,29.686026,38.617924,38.63036,38.742786,38.918407,0.2880478,8.944334,0.02896602,9.232382,30.983427962624916,15.303236706974635,8.690041310751116,26.592243373037086,54
Rudy Gobert,goberru01,19.48946170268433,19.0,46.9,31.88888888888889,31.0,10.774913708800584,0.33788928006691726,0.49193548387096775,72.0,31.233972816907073,18.51776660838721,6.307861786317167,0.7387776364570721,7.540932929226751,72,True,Team.MINNESOTA_TIMBERWOLVES,-0.05561960691842107,2.2836823039997283,1.0,25.564406031161447,1.4260135135135137,0.5777027027027027,32.333019181202204,30.787975,31.88923,31.941027,31.887445,31.89299,-0.048036575,1.1530514,-0.02231093,1.1050148,31.113913535977964,15.433722280327684,8.820526884104165,26.463985042733995,55
Mikal Bridges,bridgmi01,19.791252905851216,21.0,42.900000000000006,30.9390243902439,31.0,9.891296446353683,0.3197029202211281,0.3870967741935484,82.0,38.92539961391783,24.681525126301814,0.17073546599206768,2.5224369039902106,8.159448911350204,82,True,Team.NEW_YORK_KNICKS,0.7332804926403141,2.382637698763525,1.0,27.374697496284092,1.3431844215349373,0.6575028636884307,31.395334045928422,30.506008,30.94113,30.940243,30.939043,30.946321,0.00607872,0.43423462,0.0042383024,0.44031334,30.11449092491579,14.434299669265508,7.821104273041989,26.454352400923923,56
Fred VanVleet,vanvlfr01,20.45754650556094,20.0,48.1,33.35,33.0,11.087267472195302,0.33245179826672566,0.4621212121212121,60.0,52.35391518016514,23.238939444204984,0.4813932858303818,7.027518153246366,22.494561328222748,60,True,Team.HOUSTON_ROCKETS,1.5722259165589247,2.312396442812858,1.0,30.747850883281732,1.4002911208151383,0.5822416302765647,33.460150017349335,29.488705,32.891,33.136375,33.449673,32.996563,-0.13981247,3.6476707,-0.030082267,3.5078583,29.696793034265347,14.016601778615067,7.403406382391548,26.234943492241005,57
Myles Turner,turnemy01,19.56355087082291,19.0,42.0,31.72222222222222,32.5,9.987801201440995,0.31485187675295606,0.36923076923076925,72.0,29.899727005802788,13.816391834633043,1.3090811015286115,0.5904287045758232,9.722663337966456,72,True,Team.INDIANA_PACERS,-0.165865324918731,2.4104989178956977,1.0,15.715901640737478,1.2835314091680816,0.5806451612903226,32.17113181700415,30.180489,31.684355,31.717121,31.723343,31.750294,0.033172607,1.5366325,0.013077419,1.5698051,30.60718639771379,14.92699514206351,8.31379974583999,26.22129138310896,58
OG Anunoby,anunoog01,18.604251895778813,15.3,48.7,32.986486486486484,33.5,12.394956737322147,0.3757586229257841,0.5074626865671642,74.0,20.575078476293157,8.502915521419022,1.1868130939353487,-2.3398862875283326,6.094534599132013,74,True,Team.NEW_YORK_KNICKS,-0.9265732061389661,2.1019062016160133,1.0,7.349842327826037,1.4329224652087478,0.45017892644135193,33.446309230789026,31.137518,32.98335,33.094475,33.028145,33.023685,-0.07078934,1.9569569,-0.023939928,1.8861675,32.427110786687464,16.746919531037186,10.133724134813665,26.097572510181248,59
Coby White,whiteco01,20.10396011384386,18.0,48.400000000000006,34.054054054054056,35.0,11.615334565915836,0.3410852213800682,0.42857142857142855,74.0,40.71735411374685,22.213648175564053,1.031073037619867,5.355852704896818,5.993569286032884,74,False,Team.CHICAGO_BULLS,0.5281905148751049,2.267135581807067,1.0,28.600573918080737,1.3807247494217425,0.5134926754047803,34.478505485046455,30.960234,33.951424,33.945965,34.059498,34.07056,0.12459564,2.9857311,0.031260423,3.1103268,33.445258927529004,17.765067671878725,11.151872275655204,25.036126623021776,60
Jarrett Allen,allenja01,18.096625562954664,16.1,48.0,31.341463414634145,31.0,12.020530721812051,0.3835344432640421,0.5806451612903226,82.0,42.75479499367772,7.269549891235888,6.999148148995904,4.047841052674256,9.993616819988612,82,True,Team.CLEVELAND_CAVALIERS,0.8765642371185309,2.068105000441371,1.0,18.316539092906048,1.4841628959276016,0.4978129713423831,31.785048139670284,30.212725,31.325003,31.345173,32.181416,31.384398,0.039224625,1.1324482,0.018394174,1.1716728,30.196810181106503,14.516618925456223,7.903423529232704,24.93476239741163,61
Christian Braun,braunch01,18.441560811031692,18.8,42.60000000000001,29.40506329113924,28.0,9.504854172689631,0.3232386911934916,0.4642857142857143,79.0,1.8635559339695362,5.460758001405372,0.6941225578865758,-2.3593646812253066,7.9692804753398905,79,True,Team.DENVER_NUGGETS,-2.6217886421281045,2.3627329466975198,1.0,3.795515878066641,1.4010824313072443,0.6183180682764363,29.804380171076193,29.497421,29.405409,29.399252,29.634987,29.406399,0.0071468353,-0.09816933,0.007924808,-0.09102249,28.61678284619137,12.93659159054109,6.323396194317571,24.780902649725455,62
Jalen Duren,durenja01,18.1400039874517,16.0,44.599999999999994,31.23076923076923,32.0,11.376903139664575,0.36428507590058984,0.4296875,78.0,33.62587619397119,44.55745998139947,6.756714378910047,19.947017950484152,11.096750365943365,78,True,Team.DETROIT_PISTONS,0.19351423665313316,2.153849115352815,1.0,71.26119231079367,1.3837708830548927,0.496420047732697,31.665830970876083,29.812998,31.19112,31.231398,31.396349,31.231176,-0.00022125244,1.4183998,-9.148712e-05,1.4181786,29.908891863806232,14.228700608155952,7.615505211932433,24.77626948454556,63
Isaiah Hartenstein,harteis01,22.26510494238213,23.6,43.0,33.63157894736842,35.0,8.1534226565104,0.24243353751752367,0.34285714285714286,57.0,33.98747500281691,-4.664767664266481,3.3423618574448626,4.131707192803617,58.1212821295256,57,True,Team.OKLAHOMA_CITY_THUNDER,0.03888119983133933,2.920274711552825,1.0,2.8093013859819984,1.2416413373860185,0.6814589665653497,34.10839672998986,29.795542,33.634296,33.632515,33.6346,33.63163,-0.00088500977,3.8369732,-0.00018296768,3.8360882,24.196277983342217,8.516086727691937,1.9028913314684175,24.672553998105037,64
Deni Avdija,avdijde01,19.465554303808894,18.1,54.0,33.68055555555556,34.0,14.023617369844432,0.41637131984692743,0.5073529411764706,72.0,-8.225353568664573,-8.722276897970099,-2.017695369747148,1.0081165557032348,12.486466924151564,72,False,Team.PORTLAND_TRAIL_BLAZERS,-2.7893354904215095,1.9365909018658105,1.0,-9.731855712014012,1.5570684821786143,0.5219062875450541,34.21554924201378,30.54904,33.672276,33.68125,33.68302,33.68312,0.0018692017,3.1322117,0.00045234896,3.134081,32.079392622503356,16.399201366853077,9.786005970629557,24.22439447227463,65
Anfernee Simons,simonan01,19.353475538659353,18.0,46.0,32.32857142857143,34.0,11.054050878131807,0.3419282198273206,0.4338235294117647,70.0,32.38635290144455,19.440991147812944,0.5548058047623756,4.474811215662926,9.040925231598445,70,False,Team.PORTLAND_TRAIL_BLAZERS,0.004793531523742773,2.262810916195261,1.0,24.470608168238243,1.380197171024432,0.5400771538791256,32.84442583292288,30.082663,32.331097,32.330402,32.333237,32.32902,-0.0013809204,2.2477398,-0.0004251943,2.2463589,31.3597058417717,15.67951458612142,9.0663191898979,23.831600803359475,66
Malik Monk,monkma01,20.377882708117696,19.4,50.6,34.215384615384615,34.0,12.749047997873058,0.3726115646860381,0.5294117647058824,65.0,21.755389925268975,17.159105618458895,-0.18689058364372468,2.78693307199557,26.996944102536872,65,False,Team.SACRAMENTO_KINGS,-0.90624417719999,2.1159025185181677,1.0,19.75914810681074,1.436871996505024,0.5508955875928353,34.75990550998824,29.555815,34.18547,34.214157,34.21646,34.218227,0.004070282,4.6583424,0.00071934174,4.6624126,30.067849379675163,14.387658124024883,7.774462727801364,23.775925027159243,67
Andrew Wiggins,wiggian01,19.349886426732436,18.9,45.0,31.566666666666666,30.0,10.517234533004492,0.3331753283950737,0.4083333333333333,120.0,-18.33136715308513,16.720233731804136,2.695809711007624,1.6566545659974543,9.1120254084225,120,False,Team.MIAMI_HEAT,-4.332466589680095,2.3085340610348863,1.0,21.072698008809212,1.3817809621289663,0.5803480040941659,31.903325362596316,30.646465,31.47586,31.621038,31.749617,31.453304,-0.16773415,0.97457314,-0.08494704,0.806839,30.449805806010577,14.769614550360297,8.156419154136778,23.56937538947377,68
Trey Murphy III,murphtr02,23.25165511358932,23.2,48.60000000000001,36.79245283018868,38.0,10.522856507525116,0.2860058435378621,0.2894736842105263,53.0,32.28733422343872,17.79413073233411,0.8947217815563153,3.1022920309868534,58.92687342654037,53,False,Team.NEW_ORLEANS_PELICANS,-0.39097237770928134,2.5906343562954715,1.0,21.791144544877277,1.285971043434848,0.6138791812281578,37.40749166123403,29.906042,36.79357,36.78961,36.878242,36.806637,0.017024994,6.8835697,0.0021595538,6.9005947,26.38595902960452,10.705767773954241,4.092572377730722,23.568052246435105,69
Keyonte George,georgke01,20.18812636540319,21.0,44.8,31.55223880597015,31.0,9.439965187909426,0.29918527322134886,0.3870967741935484,67.0,41.79684880971465,26.887195436498157,0.6966411435663469,16.307043561298336,21.20532697954945,67,False,Team.UTAH_JAZZ,0.9812877552129041,2.5051024350928355,1.0,43.890880141362835,1.376249426868409,0.6451169188445667,32.00812336445868,29.387453,31.532726,31.552681,31.552462,31.553015,0.000333786,2.165228,0.00010545402,2.1655617,28.61440975473317,12.93421849908289,6.321023102859371,23.33546064763816,70
Jordan Poole,poolejo01,19.445677309807195,16.4,53.300000000000004,34.338235294117645,32.0,13.217201686258136,0.3849120833685453,0.5234375,68.0,4.171707004506992,8.302801549549905,1.1383024527198997,1.0570462012566444,24.380029565232647,68,False,Team.WASHINGTON_WIZARDS,-2.1218330410806927,2.0622294933409093,1.0,10.49815020352645,1.5082813150228882,0.46408655846858093,34.865642852790685,30.524464,34.329563,34.334766,34.339127,34.342335,0.0075683594,3.8103027,0.0015733645,3.817871,30.61551583498129,14.935324579331011,8.322129183107492,23.200388054911162,71
Norman Powell,powelno01,17.723933831402206,13.9,45.1,31.4,32.5,10.730330842988954,0.34173028162385205,0.3769230769230769,60.0,18.22306605958225,0.34395104001730203,-0.5274586817472984,0.3580885553990347,24.947924571755138,60,True,Team.LOS_ANGELES_CLIPPERS,-1.123321593976474,2.2638248759489237,1.0,0.17458091366903838,1.3919753086419755,0.42901234567901236,31.859228327507278,29.201736,31.381893,31.400076,31.696115,31.400702,0.00062561035,2.1983395,0.00019560473,2.198965,27.885120201362398,12.204928945712117,5.591733549488598,23.141727262606956,72
Tobias Harris,harrito02,16.88909009633754,15.0,38.0,28.301369863013697,30.0,8.807974175846534,0.31122077194423864,0.43333333333333335,73.0,33.69456881953281,15.667510214109685,1.8598887287839587,6.111840308750737,8.442572569093485,73,True,Team.DETROIT_PISTONS,0.5498789923204119,2.4317837721864874,1.0,23.63923925164438,1.2968676951846658,0.511921458625526,28.742021876331023,28.32309,28.297398,28.306879,28.301805,28.347563,0.040683746,-0.016210556,0.04135412,0.02447319,27.528738848964036,11.848547593313755,5.235352197090236,22.922651276052445,73
Walker Kessler,kesslwa01,21.07786811919202,20.7,48.300000000000004,34.10344827586207,33.0,10.919280093695097,0.32018111498195934,0.3560606060606061,58.0,-41.266914502472034,6.161326122839666,-0.15876388324962054,1.5628857077507563,42.51609742028046,58,False,Team.UTAH_JAZZ,-6.323398912171091,2.379926094591223,1.0,7.565447947340802,1.375933202357564,0.5896856581532416,34.61735279749816,29.686214,33.810234,33.82605,33.55459,33.996086,0.17003632,4.1398354,0.033082057,4.3098717,27.258379077644907,11.578187821994627,4.964992425771108,22.887922475851056,74
Draymond Green,greendr01,19.72919593660924,20.7,45.0,31.264705882352942,32.0,10.565785022836161,0.33794608727792047,0.3515625,68.0,30.773555502678203,8.797436039733329,1.0078838287854,5.217797730880189,24.14532847048223,68,False,Team.GOLDEN_STATE_WARRIORS,-0.042465805710981394,2.2833860811853772,1.0,15.023117599398919,1.3947128532360984,0.6415679124886052,31.750934243024812,29.625576,31.24982,31.265917,31.609823,31.264528,-0.0013885498,1.6403408,-0.00052589795,1.6389523,27.917750560312232,12.237559304661952,5.624363908438433,22.816752358081942,75
Onyeka Okongwu,okongon01,18.306366501372594,17.0,48.400000000000006,31.14864864864865,29.0,11.83978911475866,0.38010602797923676,0.5086206896551724,74.0,22.82139953500497,11.116556671112916,7.033873494341246,0.3541090803044078,9.376865937279927,74,False,Team.ATLANTA_HAWKS,-0.6485503024400879,2.082873244081091,1.0,18.50453924575857,1.5055065153425813,0.5287936107608239,31.592074109846898,30.360025,31.076277,31.099804,31.51077,31.152012,0.052207947,0.7397785,0.030008387,0.79198647,30.110900891803666,14.430709636153386,7.817514239929867,22.749992376497932,76
Naz Reid,reidna01,16.468174067826595,15.0,42.10000000000001,28.275,27.5,10.846629660867011,0.383612012762759,0.5545454545454546,80.0,34.93138029807741,14.664474801791824,-1.0467972842544595,2.8618554874662703,10.901030602749827,80,True,Team.MINNESOTA_TIMBERWOLVES,0.5618796643964856,2.067773284388121,1.0,16.479533005003635,1.438087105038429,0.5123825789923143,28.62332693459737,28.276577,28.25795,28.313087,28.274937,28.27496,-0.0381279,0.036510468,-0.036784865,-0.0016174316,27.063208120264573,11.383016864614293,4.769821468390774,22.54565909450428,77
Chris Paul,paulch01,18.18302114739698,17.1,43.900000000000006,30.182926829268293,31.0,10.19221133618585,0.3376813452796928,0.47580645161290325,82.0,34.10023723881254,4.536908300761165,-0.06722864021251951,8.220642298194516,8.712493897682586,82,False,Team.SAN_ANTONIO_SPURS,0.35000325600349247,2.284767241704046,1.0,12.690321958743162,1.4078216660148613,0.5483770043019164,30.58772398234954,29.742128,30.147882,30.178848,30.26724,30.183182,0.004333496,0.4367199,0.0030162428,0.4410534,29.255247189648443,13.575055933998163,6.961860537774644,22.32740344209115,78
CJ McCollum,mccolcj01,21.47679100529681,21.5,50.0,34.875,33.0,12.053544973515942,0.34562136124776893,0.5757575757575758,56.0,34.460264089772444,44.01331907746588,-0.14236526282439166,-3.6656379385604616,56.67315415176103,56,False,Team.NEW_ORLEANS_PELICANS,-0.031771898826640936,2.2440575945460393,1.0,40.20531587608102,1.3937282229965158,0.5993031358885017,35.38334585402272,29.476025,34.86211,35.05528,35.024433,34.888348,-0.16693115,5.579254,-0.025372352,5.412323,25.3569167840722,9.67672552842192,3.0635301321984016,22.250420908943884,79
Jaden McDaniels,mcdanja02,15.989287619236503,15.0,42.900000000000006,27.475609756097562,26.0,11.242586294061391,0.4091842326289543,0.6153846153846154,82.0,46.18339439654893,13.201531752470942,0.665411530626051,-1.0060573543911726,9.241050060047359,82,True,Team.MINNESOTA_TIMBERWOLVES,1.5280908944481852,1.9639256990282852,1.0,12.86088592870582,1.5065524625267668,0.5267665952890792,27.796021607333003,27.488266,27.44804,27.474333,27.475641,27.476221,0.0018882751,-0.013933182,0.0019149566,-0.012044907,26.51169947161539,10.83150821596511,4.218312819741591,22.10526782265758,80
Brook Lopez,lopezbr01,15.471085325221118,12.9,44.0,27.975,27.0,11.932073373894413,0.4265263046968512,0.6296296296296297,80.0,38.611494744129104,13.484676558058684,4.532181004811559,0.8129330876172225,7.517127190923791,80,True,Team.MILWAUKEE_BUCKS,0.8224895139862626,1.8992403438908,1.0,18.829790650487467,1.5185504745470233,0.4452113891285591,28.336367778598564,27.974224,27.9706,27.976683,27.975672,27.975437,-0.0012454987,0.0024585724,-0.001242444,0.0012130737,27.271327374995966,11.591136119345686,4.977940723122167,21.89983874931753,81
Jakob Poeltl,poeltja01,21.408853601628653,20.200000000000003,48.0,34.85964912280702,34.0,10.404854798874279,0.2984784718348434,0.4411764705882353,57.0,0.6542774371422553,9.249402608957716,2.052697526723165,2.7531367127065285,58.8300228426789,57,False,Team.TORONTO_RAPTORS,-2.9991939651034416,2.509545861776111,1.0,14.055236848387409,1.3385518590998042,0.563307240704501,35.36424220906345,30.078497,34.84572,34.863144,34.860012,34.882843,0.019699097,4.784647,0.0034054103,4.804346,24.961846324197293,9.281655068547012,2.6684596723234932,21.796400280457878,82
